-0.002074216,3.140275955,1.628768802,-0.001730126,-3.139408827,0.772747159,0.0019826,3.140800238,2.130522251,0.186730713,0.133239836,-0.937870085,LP,0.225905284,-0.061655462,-1.845956087,0.157017469,0.228634,-0.699264348,-0.207308188,-0.10554187,-2.173335075,-0.307537854,-0.051322404,-1.493562818,nlp,-0.000486817,0.73570999,2.366654224,2.098637268,-0.944606253,-2.329187336,-0.190094001,1.75327466,2.241782838,2.113020772,0.460141344,-0.783520049,LP & B,0.053019856,0.128332902,-0.395322792,-1.205794629,-0.469865084,0.516725554,-0.400993258,-0.723617612,-0.306257876,-1.357557228,-1.13502932,0.136378427,B
0.000411697,-3.139521837,1.630473733,-0.002803952,-3.139246941,0.774866641,0.005782836,-3.139632702,2.120490789,-0.2300082,-0.267610103,-0.775646925,,-0.308975846,0.008289483,-1.714382648,-0.168504089,-0.267117113,-0.604734242,0.368511766,-0.000353176,-2.227238894,0.223541871,-0.003655318,-1.640987396,,9.66E-05,-0.736583941,-1.601800851,-0.038749316,0.577457736,-2.068427168,-1.100900296,0.774715487,-1.611483415,-0.475662146,1.823925361,-0.855582183,,-0.072516475,-0.193369964,-0.502298374,-1.045557283,-0.741965427,0.002154595,-0.249309685,-0.145327786,-0.147159508,-1.402677366,-0.790279033,0.374617216,
-0.003312033,-3.139482498,1.639500618,-0.003342532,-3.137673616,0.780632675,-0.000565313,3.138995647,2.129384995,0.183938354,0.133734986,-0.936712027,,0.226496622,-0.059708137,-1.845049143,0.154333115,0.226253122,-0.706338763,-0.209690303,-0.097867198,-2.170364857,-0.308082163,-0.045999154,-1.498400807,,-0.000777332,-0.738928621,-1.600924916,-0.032253454,0.580704219,-2.068993843,-1.0981562,2.247276927,2.354950919,1.765846986,0.662373007,-0.763253263,,0.053158643,0.129163746,-0.393677666,-1.205331813,-0.47230861,0.512431742,-0.40598493,-0.725073677,-0.300172132,-1.352388769,-1.13568064,0.137464663,
-0.002433561,-3.139367342,1.629727364,0.000463553,3.141495943,0.780327439,-0.000278387,3.140167713,2.131425619,0.18560037,0.130253643,-0.942912221,,-0.311543196,0.006805,-1.713081121,-0.157386482,-0.272142977,-0.57428205,0.37337628,0.002527237,-2.214136839,0.222512528,-0.007288099,-1.646341085,,-0.000571156,-0.738346278,-1.602846872,-0.037711961,2.053436989,1.904026368,1.038544907,0.723949585,2.097156233,2.680729941,0.170268142,-0.884839874,,-0.073119031,-0.195341292,-0.503805217,-1.042008224,-0.735207725,0.009281854,-0.233392336,-0.130099941,-0.146379662,-1.397724611,-0.783482494,0.366361223,
0.005262599,-3.139449358,1.622488499,0.000634309,-3.140731573,0.780851007,0.004114233,-3.139223099,2.127650738,-0.227193475,-0.268086642,-0.770917416,,0.225564912,-0.056709591,-1.842511177,0.151596218,0.220941588,-0.705813885,-0.206329301,-0.105547212,-2.157830715,-0.299772412,-0.041508242,-1.501251101,,0.001235129,-0.733500489,-1.601977944,-0.044141322,0.576345763,-2.064152824,-1.098886031,0.774752755,-1.61010968,-0.470666531,1.828462812,-0.855714263,,0.052939971,0.129278533,-0.39150366,-1.203123279,-0.4751096,0.507390581,-0.405605207,-0.723020173,-0.301552714,-1.346376579,-1.122794296,0.140031179,
-0.002723132,-3.140364885,1.627388239,0.001820445,3.14128685,0.778416872,-0.000979334,3.139324665,2.136819601,0.185465962,0.136084393,-0.928235948,,-0.317045391,0.001249079,-1.702836394,-0.167624488,-0.274455041,-0.59559834,0.374251276,-0.017043537,-2.216356993,0.219320223,-0.006758311,-1.653585911,,-0.000639118,-0.73876345,-1.604125017,-0.039141516,2.053703254,1.904473956,1.036747276,0.722396191,2.098505972,2.683932192,0.173238483,-0.878828056,,-0.074410393,-0.200123412,-0.506785814,-1.038492463,-0.737159881,-0.003720388,-0.245768884,-0.138381878,-0.156200744,-1.405722738,-0.783387291,0.366123305,
0.001967851,-3.138862133,1.623393297,-0.010769793,-3.135582447,0.786261916,0.002391685,3.140919685,2.136662722,-0.23239392,-0.263970435,-0.772806406,,0.223975852,-0.053696852,-1.832355976,0.144595683,0.227562681,-0.68151921,-0.207800314,-0.097020417,-2.159830809,-0.30226317,-0.036560714,-1.516946673,,0.000461854,-0.735445404,-1.602515895,-0.045247363,0.570647649,-2.06423257,-1.091046735,2.248824859,2.357891777,1.673493584,0.307610245,-1.119594933,,0.052567019,0.128981116,-0.387756678,-1.196936099,-0.475188517,0.51207734,-0.386500938,-0.713723037,-0.305254603,-1.344437983,-1.122280945,0.135762861,
-0.002409194,3.141182184,1.628860354,-0.005520564,-3.136075258,0.79640162,0.003345482,3.139974356,2.137638569,0.185553491,0.135140806,-0.931008697,,-0.311458319,0.006715943,-1.703074932,-0.169322327,-0.275180697,-0.603411913,0.37254715,-0.016099209,-2.218836546,0.217857614,-0.009519068,-1.664131641,,-0.000565437,0.735710929,2.367134548,2.098195203,-0.946394554,-2.322927116,-0.172613487,1.761292051,2.236928838,2.116490639,0.465636077,-0.784738992,,-0.07309911,-0.195308539,-0.501484174,-1.038535153,-0.740041663,-0.005947539,-0.250576607,-0.14221943,-0.154865532,-1.406421493,-0.787217627,0.362345556,
0.001838438,-3.141000748,1.625787139,0.004887961,3.13995266,0.794530988,0.003506661,3.141547203,2.131650925,-0.226923794,-0.270799339,-0.765857995,,0.227629587,-0.05882613,-1.835984349,0.146906391,0.225943998,-0.689686179,-0.215157852,-0.088019498,-2.164778471,-0.305715889,-0.034934614,-1.521887183,,0.000431481,-0.736029143,-1.603350013,-0.04075586,2.054749062,1.909534453,1.046405277,0.731165772,2.097208741,2.582291738,-0.183122448,-1.237416505,,0.053424549,0.130086943,-0.390606958,-1.201319058,-0.474251082,0.511547491,-0.395383085,-0.718939606,-0.300265309,-1.34393759,-1.128794181,0.135212979,
-0.002172277,-3.140116215,1.631864309,-0.006082226,-3.136033297,0.797373772,0.000457376,3.139288664,2.13773942,0.180940837,0.146126106,-0.912229836,,-0.309084952,0.009605148,-1.709267616,-0.162860468,-0.274121791,-0.58338654,0.36824888,0.002771735,-2.208082914,0.222131863,-0.010098294,-1.667243004,,-0.000509832,-0.73835687,-1.602729783,-0.038215654,0.576864296,-2.06291732,-1.08597562,2.252324643,2.353593708,1.770107622,0.668070118,-0.753807686,,-0.072542082,-0.193130148,-0.500303335,-1.040525028,-0.738615133,0.003347678,-0.239641452,-0.135387462,-0.145272867,-1.392138849,-0.783122536,0.357689683,
0.00156048,-3.138697863,1.629912496,-0.005243015,-3.140185833,0.801661611,0.002344031,-3.141305923,2.137147427,-0.222855225,-0.271133512,-0.76201582,,0.227443382,-0.060027607,-1.840410352,0.150044307,0.226492211,-0.69213295,-0.211852536,-0.098808005,-2.160478115,-0.297214478,-0.027484735,-1.542348862,,0.000366244,-0.735664365,-1.601020668,-0.039674531,0.57525711,-2.063293268,-1.084444546,0.781430777,-1.616521509,-0.464228268,1.83779245,-0.858823143,,0.053380847,0.12968725,-0.392468621,-1.203744277,-0.473346442,0.513483559,-0.3967045,-0.721024081,-0.303564843,-1.343738701,-1.118392129,0.138396902,
0.001223032,3.141521215,1.628319621,-0.006855116,-3.137114763,0.807846248,0.003126994,-3.140552998,2.134817123,0.182675973,0.145050585,-0.914780378,,-0.314203471,0.002844837,-1.695675969,-0.166427836,-0.273291647,-0.591670752,0.370754182,0.00839216,-2.203362703,0.234707743,-0.007263259,-1.675501943,,0.000287045,0.738086569,2.368458343,2.096775116,-0.947899109,-2.320707318,-0.165673434,0.291146607,-1.736659497,-0.024382824,1.989313473,-0.515251413,,-0.073743396,-0.197952402,-0.503129151,-1.033830926,-0.73419775,-0.003044515,-0.244288733,-0.132755094,-0.139523656,-1.384617633,-0.774585815,0.360738074,
0.001797218,-3.139274359,1.62483263,0.008042742,3.136572361,0.802319407,0.001742482,3.140570879,2.137131929,-0.224022105,-0.266906381,-0.768155098,,0.22613813,-0.056045599,-1.825760365,0.151775703,0.222238928,-0.703280151,-0.209213406,-0.105749369,-2.162857294,-0.298541784,-0.040629625,-1.52779603,,0.000421806,-0.735650017,-1.60249675,-0.040021171,2.055208289,1.91045319,1.049293084,0.732887742,2.09602843,2.585585298,-0.176969113,-1.236400527,,0.053074505,0.129796725,-0.386957397,-1.192405252,-0.469174506,0.504861827,-0.404925778,-0.721977503,-0.305777573,-1.348863689,-1.122190397,0.134839128,
-0.001772214,-3.141144514,1.631649017,0.002208039,3.140596151,0.796628654,0.002677996,-3.141451359,2.134848118,0.184812069,0.147467539,-0.916705847,,-0.312703431,0.010723469,-1.700316906,-0.170341313,-0.272849023,-0.59718585,0.371476114,-0.013008093,-2.218096733,0.222549081,-0.001945112,-1.667164326,,-0.000415938,-0.738345317,-1.603294161,-0.036853031,2.055386031,1.907581369,1.048424276,-0.742373634,-1.875627956,0.542662765,1.700089798,-0.609030164,,-0.073391337,-0.195155058,-0.498727386,-1.035364898,-0.740119505,-0.00437508,-0.245285724,-0.140464115,-0.155216921,-1.403171789,-0.782158422,0.366841124,
