-0.002074216,3.140275955,1.628768802,-0.001730126,-3.139408827,0.772747159,0.0019826,3.140800238,2.130522251,0.186730713,0.133239836,-0.937870085
0.000411697,-3.139521837,1.630473733,-0.002803952,-3.139246941,0.774866641,0.005782836,-3.139632702,2.120490789,-0.2300082,-0.267610103,-0.775646925
-0.003312033,-3.139482498,1.639500618,-0.003342532,-3.137673616,0.780632675,-0.000565313,3.138995647,2.129384995,0.183938354,0.133734986,-0.936712027
-0.002433561,-3.139367342,1.629727364,0.000463553,3.141495943,0.780327439,-0.000278387,3.140167713,2.131425619,0.18560037,0.130253643,-0.942912221
0.005262599,-3.139449358,1.622488499,0.000634309,-3.140731573,0.780851007,0.004114233,-3.139223099,2.127650738,-0.227193475,-0.268086642,-0.770917416
-0.002723132,-3.140364885,1.627388239,0.001820445,3.14128685,0.778416872,-0.000979334,3.139324665,2.136819601,0.185465962,0.136084393,-0.928235948
0.001967851,-3.138862133,1.623393297,-0.010769793,-3.135582447,0.786261916,0.002391685,3.140919685,2.136662722,-0.23239392,-0.263970435,-0.772806406
-0.002409194,3.141182184,1.628860354,-0.005520564,-3.136075258,0.79640162,0.003345482,3.139974356,2.137638569,0.185553491,0.135140806,-0.931008697
0.001838438,-3.141000748,1.625787139,0.004887961,3.13995266,0.794530988,0.003506661,3.141547203,2.131650925,-0.226923794,-0.270799339,-0.765857995
-0.002172277,-3.140116215,1.631864309,-0.006082226,-3.136033297,0.797373772,0.000457376,3.139288664,2.13773942,0.180940837,0.146126106,-0.912229836
0.00156048,-3.138697863,1.629912496,-0.005243015,-3.140185833,0.801661611,0.002344031,-3.141305923,2.137147427,-0.222855225,-0.271133512,-0.76201582
0.001223032,3.141521215,1.628319621,-0.006855116,-3.137114763,0.807846248,0.003126994,-3.140552998,2.134817123,0.182675973,0.145050585,-0.914780378
0.001797218,-3.139274359,1.62483263,0.008042742,3.136572361,0.802319407,0.001742482,3.140570879,2.137131929,-0.224022105,-0.266906381,-0.768155098
-0.001772214,-3.141144514,1.631649017,0.002208039,3.140596151,0.796628654,0.002677996,-3.141451359,2.134848118,0.184812069,0.147467539,-0.916705847
0.001085959,-3.140578985,1.628139615,-0.00014298,-3.140570402,0.796131849,0.003531214,-3.140303373,2.128662825,-0.206016675,-0.275258541,-0.741883576
0.002024479,-3.139811754,1.622780681,-0.00143756,-3.140673161,0.796860754,0.002269663,-3.141540527,2.128074884,0.183956176,0.148514658,-0.910963237
-0.000974424,-3.13836813,1.623449087,0.000252545,-3.140839338,0.797360241,0.001441572,3.141171455,2.132057667,-0.212749779,-0.272252917,-0.750981033
-0.001270909,-3.139511347,1.630181193,-0.00577695,-3.137131691,0.801823556,0.005013571,-3.138855934,2.12477994,0.183344558,0.140348315,-0.923483849
0.001144033,-3.13963294,1.628945708,0.001194969,-3.140824795,0.802799582,0.005929724,-3.13914156,2.10797739,-0.21853143,-0.271294445,-0.751304626
0.00164213,-3.139881134,1.624222636,0.004412424,-3.141220808,0.798310578,-2.93E-05,3.140097141,2.112449169,0.185624629,0.138321415,-0.920028806
-0.00038302,-3.140289783,1.625694036,-0.009034508,-3.135076761,0.805459023,0.00243279,3.141017199,2.113913774,-0.226418778,-0.268063962,-0.763840616
-0.00052901,-3.140218735,1.626510024,0.008867343,3.13739109,0.799375176,0.000329938,3.139142513,2.12320447,0.186514035,0.138160989,-0.923090637
-0.002560728,-3.140053272,1.634275079,-0.002470743,-3.138194799,0.801341534,0.001024108,3.140391827,2.122983217,-0.222365871,-0.266388625,-0.756950796
0.003309835,-3.139303923,1.630635977,0.004965593,3.139697313,0.798188448,0.003872372,-3.140772104,2.116780996,0.187180951,0.14322333,-0.916270912
0.001942374,-3.139937639,1.625252008,-0.012281307,-3.133715391,0.8079319,0.002359066,-3.14012289,2.116069555,-0.21680738,-0.268729389,-0.75145179
0.003423613,-3.139335394,1.62081635,0.016205622,3.131448746,0.796105862,0.000179887,3.141144276,2.121366501,0.185195789,0.147331819,-0.911401451
0.00128511,-3.14067173,1.616552591,0.001352862,-3.139553785,0.792012215,0.002618678,-3.141356468,2.119162798,-0.196188718,-0.278787345,-0.726432145
0.000554986,-3.139225245,1.616226554,0.015343754,3.132141352,0.778651118,0.004218955,3.141165495,2.117211103,0.18571502,0.146763191,-0.904984713
-0.002085917,3.141564369,1.620239258,-0.020083738,-3.129731655,0.792624176,0.005841449,-3.138859034,2.109194517,-0.21395798,-0.272424608,-0.737600803
0.001565285,-3.138386011,1.617722631,0.010893052,3.135926723,0.788762212,0.000399541,3.140539885,2.110707283,0.185934424,0.131636679,-0.921226382
-0.003469281,3.140989542,1.632233977,-0.013655399,-3.133513689,0.799331605,0.003221035,-3.139463425,2.105762243,-0.239166692,-0.264303833,-0.771037698
0.004862741,-3.138158321,1.623637676,0.003633786,-3.141231775,0.800792336,0.001285326,3.140603065,2.107377529,0.183390543,0.134565204,-0.922267437
-0.002091613,-3.139574528,1.625951171,-0.010466387,-3.134754658,0.809227109,0.001462333,3.140710354,2.112994432,-0.224161595,-0.273184091,-0.752590001
0.002116163,-3.140415192,1.623570204,0.015101884,3.134547472,0.798626423,0.003400497,-3.140486479,2.107672453,0.1818804,0.13763839,-0.911199987
0.003826898,-3.139806032,1.61833334,-0.010009014,-3.133392572,0.805771649,0.003208991,-3.140650511,2.1025455,-0.23101072,-0.268900841,-0.760406077
-0.001967862,3.140844822,1.622687101,0.008869194,3.137756586,0.801440418,-0.000701629,3.13833499,2.114603281,0.183600843,0.135984793,-0.920490861
0.00315458,-3.139765263,1.6173352,-0.001737256,-3.138519764,0.800818622,0.000736572,3.141477823,2.118376732,-0.234166652,-0.266035944,-0.772430241
-0.002617218,-3.139844894,1.621981859,0.004380193,3.138121367,0.794137537,0.004316751,-3.138992786,2.108976841,0.181700453,0.130475745,-0.938831329
0.003057376,-3.138811827,1.619641423,0.001270566,3.140710831,0.792515934,-0.000735194,3.139412165,2.119877577,-0.23924458,-0.266012877,-0.780911505
-0.000377033,-3.140668631,1.623867869,0.005145558,3.138998032,0.786661923,0.003865824,-3.139010668,2.114937782,0.183943585,0.124267399,-0.950344741
0.00175491,-3.13838768,1.621147871,0.005659976,3.140034199,0.780791759,0.006052699,-3.138118505,2.102754116,-0.231197193,-0.267708808,-0.765086293
7.07E-05,-3.140712976,1.622570872,-0.01045204,-3.133074045,0.791301906,0.002846461,3.14116025,2.102438211,0.18544957,0.128803596,-0.934422612
-0.002387486,-3.141331911,1.631014109,-0.000100236,-3.140134811,0.795722783,0.003389877,3.141126394,2.099652529,-0.235658079,-0.266697168,-0.767504334
0.003598795,-3.136833429,1.623345494,-0.009917741,-3.13437748,0.804553151,0.003731709,3.141553879,2.095420361,0.18470934,0.125388205,-0.941678822
-8.81E-05,-3.14111805,1.626364589,0.011599773,3.134348154,0.797054887,-0.000118081,3.138595581,2.105257511,-0.234097153,-0.269612134,-0.771189332
0.001895819,-3.13929987,1.625914812,-0.00661828,-3.137754917,0.801230311,0.003488735,-3.140125513,2.103363752,0.180967376,0.131631374,-0.939310312
0.003423084,-3.138527155,1.616988182,0.012521458,3.133831501,0.792000055,0.002504189,3.141138315,2.103996754,-0.229175061,-0.271841258,-0.770268857
-0.00051108,-3.140389681,1.61779809,-0.001939666,-3.13911891,0.790614724,0.002908908,-3.140269041,2.095739603,0.184809044,0.128969029,-0.941488504
-0.001605611,-3.140546799,1.624636412,0.005834446,3.139551878,0.787579894,0.003409486,3.141546488,2.093269825,-0.231137827,-0.269365996,-0.771659911
0.002308827,-3.140182495,1.621784329,0.001481749,-3.141169071,0.785125792,-0.001588051,3.138181925,2.106135607,0.183892339,0.125464574,-0.949659884
-0.002998077,-3.140026808,1.627910018,0.004219488,3.140795946,0.782903016,0.00523432,-3.138604164,2.096139431,-0.236311927,-0.265416443,-0.780810416
0.001063284,-3.138192415,1.626997709,-0.005510919,-3.138243198,0.787297308,-0.002289232,3.137756109,2.111876488,0.186773196,0.126611024,-0.94893086
0.002325867,-3.140996218,1.62113905,0.007175956,3.13800025,0.782808959,0.001412906,-3.139848948,2.111949682,-0.231155604,-0.269497305,-0.775182605
-0.001264487,-3.141250372,1.628632665,-0.009469387,-3.135752201,0.78914541,0.001030475,3.140951872,2.112837791,0.183094606,0.132803589,-0.9383955
0.002458994,-3.138834,1.626978636,0.019137094,3.12843585,0.774091423,0.004123006,-3.141228914,2.109217167,-0.243233159,-0.259618193,-0.797418833
0.000420213,-3.141367197,1.623399854,-0.008269251,-3.134442568,0.778119266,0.003342186,-3.140714884,2.106951714,0.186135918,0.121915221,-0.968598843
-0.000572145,-3.140614986,1.628685832,0.000242118,-3.139823437,0.781872332,0.001718767,3.139738321,2.110486269,-0.243839204,-0.259028256,-0.798854232
