20220927-223216,  4.7, -12.1, 37.247137, 101.393838,   95.0,  21.1, -53.7
20220927-223216,  5.2, -13.1, 37.247141, 101.393828,   94.9,  21.1, -53.7
20220927-223216,  5.6, -14.1, 37.247144, 101.393819,   95.0,  21.1, -53.7
20220927-223216,  6.0, -15.2, 37.247148, 101.393809,   94.8,  21.1, -53.7
20220927-223216,  6.4, -16.3, 37.247152, 101.393800,   94.7,  21.1, -53.7
20220927-223216,  6.8, -17.3, 37.247155, 101.393791,   94.8,  21.1, -53.7
20220927-223216,  7.2, -18.3, 37.247159, 101.393782,   94.8,  21.1, -53.7
20220927-223216,  7.6, -19.3, 37.247163, 101.393773,   94.9,  21.1, -53.7
20220927-223216,  8.0, -20.3, 37.247166, 101.393764,   95.1,  21.1, -53.7
20220927-223216,  8.4, -21.3, 37.247170, 101.393755,   95.0,  21.1, -53.7
20220927-223216,  8.8, -22.3, 37.247173, 101.393746,   94.6,  21.1, -53.7
20220927-223216,  9.1, -23.2, 37.247177, 101.393737,   94.6,  21.1, -53.7
20220927-223216,  9.6, -24.3, 37.247180, 101.393728,   94.9,  21.1, -53.7
20220927-223216,  10.0, -25.3, 37.247184, 101.393718,   95.0,  21.1, -53.7
20220927-223216,  10.4, -26.4, 37.247188, 101.393709,   95.3,  21.1, -53.7
20220927-223216,  10.8, -27.4, 37.247191, 101.393700,   95.4,  21.1, -53.7
20220927-223216,  11.2, -28.4, 37.247195, 101.393690,   95.0,  21.1, -53.8
20220927-223216,  11.6, -29.5, 37.247199, 101.393681,   94.9,  21.1, -53.8
20220927-223216,  12.0, -30.5, 37.247202, 101.393672,   94.3,  21.1, -53.8
20220927-223216,  12.4, -31.6, 37.247206, 101.393662,   94.4,  21.1, -53.8
20220927-223217,  12.8, -32.6, 37.247210, 101.393653,   94.7,  21.1, -53.8
20220927-223217,  13.2, -33.6, 37.247213, 101.393643,   94.8,  21.1, -53.8
20220927-223217,  13.6, -34.7, 37.247217, 101.393634,   94.8,  21.1, -53.8
20220927-223217,  14.0, -35.7, 37.247221, 101.393625,   94.6,  21.1, -53.8
20220927-223217,  14.5, -36.8, 37.247224, 101.393615,   94.6,  21.1, -53.8
20220927-223217,  14.8, -37.7, 37.247228, 101.393607,   94.5,  21.1, -53.8
20220927-223217,  15.2, -38.7, 37.247231, 101.393598,   94.6,  21.1, -53.8
20220927-223217,  15.6, -39.7, 37.247235, 101.393589,   95.0,  21.1, -53.8
20220927-223217,  16.0, -40.7, 37.247238, 101.393580,   94.9,  21.1, -53.8
20220927-223217,  16.4, -41.7, 37.247242, 101.393571,   95.0,  21.1, -53.8
20220927-223217,  16.8, -42.7, 37.247245, 101.393562,   94.9,  21.1, -53.8
20220927-223217,  17.2, -43.8, 37.247249, 101.393552,   94.7,  21.1, -53.8
20220927-223217,  17.6, -44.8, 37.247253, 101.393543,   94.5,  21.1, -53.8
20220927-223217,  18.0, -45.8, 37.247256, 101.393534,   94.3,  21.1, -53.8
20220927-223217,  18.4, -46.9, 37.247260, 101.393524,   94.8,  21.1, -53.9
20220927-223217,  18.8, -47.9, 37.247264, 101.393515,   94.7,  21.1, -53.9
20220927-223217,  19.2, -49.0, 37.247267, 101.393506,   95.1,  21.1, -53.9
20220927-223217,  19.6, -50.0, 37.247271, 101.393497,   94.9,  21.1, -53.9
20220927-223217,  20.0, -50.9, 37.247274, 101.393488,   94.8,  21.1, -53.9
20220927-223217,  20.4, -52.0, 37.247278, 101.393478,   94.9,  21.1, -53.9
20220927-223217,  0.0,  0.0, 37.247094, 101.393946,   94.7,  4.4, -11.4
20220927-223217,  0.1, -0.2, 37.247095, 101.393944,   94.4,  4.4, -11.4
20220927-223217,  0.2, -0.5, 37.247096, 101.393942,   94.4,  4.4, -11.4
20220927-223217,  0.3, -0.7, 37.247097, 101.393940,   94.4,  4.4, -11.4
20220927-223217,  0.3, -0.9, 37.247097, 101.393938,   94.5,  4.4, -11.4
20220927-223217,  0.4, -1.1, 37.247098, 101.393936,   94.1,  4.4, -11.4
20220927-223217,  0.5, -1.3, 37.247099, 101.393934,   94.6,  4.4, -11.4
20220927-223217,  0.6, -1.5, 37.247100, 101.393932,   94.3,  4.4, -11.4
20220927-223217,  0.7, -1.8, 37.247100, 101.393930,   94.2,  4.4, -11.4
20220927-223217,  0.8, -1.9, 37.247101, 101.393928,   94.2,  4.4, -11.4
20220927-223217,  0.8, -2.1, 37.247102, 101.393927,   94.1,  4.4, -11.4
20220927-223217,  0.9, -2.3, 37.247102, 101.393925,   94.0,  4.4, -11.4
20220927-223217,  1.0, -2.5, 37.247103, 101.393923,   94.3,  4.4, -11.4
20220927-223217,  1.1, -2.7, 37.247104, 101.393921,   94.2,  4.4, -11.5
20220927-223217,  1.1, -2.9, 37.247105, 101.393920,   94.4,  4.4, -11.5
20220927-223217,  1.2, -3.1, 37.247105, 101.393918,   94.4,  4.4, -11.5
20220927-223217,  1.3, -3.3, 37.247106, 101.393916,   94.2,  4.4, -11.5
20220927-223217,  1.4, -3.5, 37.247107, 101.393914,   94.4,  4.4, -11.5
20220927-223217,  1.4, -3.7, 37.247107, 101.393912,   94.8,  4.4, -11.5
20220927-223217,  1.5, -3.9, 37.247108, 101.393911,   94.9,  4.4, -11.5
20220927-223217,  1.6, -4.1, 37.247109, 101.393909,   95.0,  4.4, -11.5
20220927-223217,  1.7, -4.3, 37.247109, 101.393907,   94.6,  4.4, -11.5
20220927-223217,  1.8, -4.5, 37.247110, 101.393905,   94.7,  4.4, -11.5
20220927-223217,  1.8, -4.7, 37.247111, 101.393904,   95.0,  4.4, -11.5
20220927-223217,  1.9, -4.9, 37.247111, 101.393902,   94.8,  4.4, -11.5
20220927-223217,  2.0, -5.1, 37.247112, 101.393900,   95.1,  4.4, -11.5
20220927-223217,  2.1, -5.3, 37.247113, 101.393898,   94.9,  4.4, -11.5
20220927-223217,  2.1, -5.5, 37.247113, 101.393897,   95.1,  4.4, -11.5
20220927-223217,  2.2, -5.7, 37.247114, 101.393895,   94.8,  4.4, -11.5
20220927-223217,  2.3, -5.9, 37.247115, 101.393893,   94.6,  4.4, -11.5
20220927-223217,  2.4, -6.1, 37.247115, 101.393891,   94.3,  4.4, -11.5
20220927-223217,  2.4, -6.3, 37.247116, 101.393890,   94.5,  4.4, -11.5
20220927-223217,  2.5, -6.5, 37.247117, 101.393888,   94.7,  4.4, -11.6
20220927-223217,  2.6, -6.7, 37.247117, 101.393886,   94.6,  4.4, -11.6
20220927-223217,  2.7, -6.9, 37.247118, 101.393884,   94.6,  4.4, -11.6
20220927-223218,  2.7, -7.1, 37.247119, 101.393882,   94.3,  4.4, -11.6
20220927-223218,  2.8, -7.3, 37.247120, 101.393881,   94.3,  4.4, -11.6
20220927-223218,  2.9, -7.5, 37.247120, 101.393879,   94.5,  4.4, -11.6
20220927-223218,  3.0, -7.6, 37.247121, 101.393877,   94.6,  4.4, -11.6
20220927-223218,  3.0, -7.8, 37.247122, 101.393875,   94.7,  4.4, -11.6
20220927-223218,  3.1, -8.0, 37.247122, 101.393874,   94.6,  4.4, -11.6
20220927-223218,  3.2, -8.2, 37.247123, 101.393872,   94.7,  4.4, -11.6
20220927-223218,  3.3, -8.4, 37.247124, 101.393870,   94.8,  4.4, -11.6
20220927-223218,  3.3, -8.6, 37.247124, 101.393868,   95.0,  4.4, -11.6
20220927-223218,  3.4, -8.8, 37.247125, 101.393867,   94.9,  4.4, -11.6
20220927-223218,  3.5, -9.0, 37.247126, 101.393865,   95.1,  4.4, -11.6
20220927-223218,  3.6, -9.2, 37.247126, 101.393863,   94.9,  4.4, -11.6
20220927-223218,  3.6, -9.4, 37.247127, 101.393861,   94.5,  4.4, -11.6
20220927-223218,  3.7, -9.6, 37.247128, 101.393859,   94.6,  4.4, -11.6
20220927-223218,  3.8, -9.9, 37.247128, 101.393857,   94.7,  4.4, -11.6
20220927-223218,  3.9, -10.1, 37.247129, 101.393855,   94.4,  4.4, -11.6
20220927-223218,  4.0, -10.3, 37.247130, 101.393853,   94.2,  4.4, -11.7
20220927-223218,  4.0, -10.5, 37.247131, 101.393851,   94.3,  4.4, -11.7
20220927-223218,  4.1, -10.8, 37.247131, 101.393849,   94.2,  4.4, -11.7
20220927-223218,  4.2, -11.0, 37.247132, 101.393847,   94.1,  4.4, -11.7
20220927-223218,  4.3, -11.2, 37.247133, 101.393845,   94.1,  4.4, -11.7
20220927-223218,  4.4, -11.4, 37.247134, 101.393843,   94.3,  4.4, -11.7
20220927-223218,  0.0,  0.0, 37.247094, 101.393946,   94.3,  0.9, -2.4
20220927-223218,  0.0, -0.1, 37.247094, 101.393946,   94.4,  0.9, -2.4
20220927-223218,  0.0, -0.1, 37.247095, 101.393945,   94.5,  0.9, -2.4
20220927-223218,  0.1, -0.2, 37.247095, 101.393945,   94.5,  0.9, -2.4
20220927-223218,  0.1, -0.2, 37.247095, 101.393944,   94.5,  0.9, -2.4
20220927-223218,  0.1, -0.3, 37.247095, 101.393944,   94.9,  0.9, -2.4
20220927-223218,  0.1, -0.3, 37.247095, 101.393943,   94.9,  0.9, -2.4
20220927-223218,  0.1, -0.3, 37.247095, 101.393943,   95.2,  0.9, -2.4
20220927-223218,  0.1, -0.4, 37.247096, 101.393943,   94.6,  0.9, -2.4
20220927-223218,  0.2, -0.4, 37.247096, 101.393942,   94.1,  0.9, -2.4
20220927-223218,  0.2, -0.5, 37.247096, 101.393942,   94.3,  0.9, -2.4
20220927-223218,  0.2, -0.5, 37.247096, 101.393941,   94.4,  0.9, -2.4
20220927-223218,  0.2, -0.6, 37.247096, 101.393941,   94.6,  0.9, -2.4
20220927-223218,  0.2, -0.6, 37.247096, 101.393940,   94.6,  0.9, -2.4
20220927-223218,  0.2, -0.7, 37.247096, 101.393940,   94.2,  0.9, -2.5
20220927-223218,  0.3, -0.7, 37.247097, 101.393940,   94.5,  0.9, -2.5
20220927-223218,  0.3, -0.8, 37.247097, 101.393939,   94.1,  0.9, -2.5
20220927-223218,  0.3, -0.8, 37.247097, 101.393939,   94.3,  0.9, -2.5
20220927-223218,  0.3, -0.9, 37.247097, 101.393938,   94.3,  0.9, -2.5
20220927-223218,  0.3, -0.9, 37.247097, 101.393938,   94.7,  0.9, -2.5
20220927-223218,  0.3, -0.9, 37.247097, 101.393938,   94.3,  0.9, -2.5
20220927-223218,  0.4, -1.0, 37.247098, 101.393937,   93.9,  0.9, -2.5
20220927-223218,  0.4, -1.0, 37.247098, 101.393937,   93.9,  0.9, -2.5
20220927-223218,  0.4, -1.1, 37.247098, 101.393936,   94.2,  0.9, -2.5
20220927-223218,  0.4, -1.1, 37.247098, 101.393936,   94.1,  0.9, -2.5
20220927-223218,  0.4, -1.2, 37.247098, 101.393935,   93.9,  0.9, -2.5
20220927-223218,  0.4, -1.2, 37.247098, 101.393935,   94.6,  0.9, -2.5
20220927-223218,  0.5, -1.3, 37.247098, 101.393934,   94.7,  0.9, -2.5
20220927-223218,  0.5, -1.3, 37.247099, 101.393934,   94.3,  0.9, -2.5
20220927-223218,  0.5, -1.4, 37.247099, 101.393934,   94.6,  0.9, -2.5
20220927-223218,  0.5, -1.4, 37.247099, 101.393933,   94.8,  0.9, -2.6
20220927-223218,  0.5, -1.5, 37.247099, 101.393933,   94.9,  0.9, -2.6
20220927-223219,  0.5, -1.5, 37.247099, 101.393932,   95.0,  0.9, -2.6
20220927-223219,  0.6, -1.6, 37.247099, 101.393932,   95.2,  0.9, -2.6
20220927-223219,  0.6, -1.6, 37.247099, 101.393931,   95.1,  0.9, -2.6
20220927-223219,  0.6, -1.7, 37.247100, 101.393931,   95.1,  0.9, -2.6
20220927-223219,  0.6, -1.7, 37.247100, 101.393930,   94.5,  0.9, -2.6
20220927-223219,  0.6, -1.8, 37.247100, 101.393930,   94.7,  0.9, -2.6
20220927-223219,  0.6, -1.9, 37.247100, 101.393929,   94.5,  0.9, -2.6
20220927-223219,  0.7, -1.9, 37.247100, 101.393929,   94.3,  0.9, -2.6
20220927-223219,  0.7, -2.0, 37.247100, 101.393928,   94.4,  0.9, -2.6
20220927-223219,  0.7, -2.0, 37.247101, 101.393928,   94.2,  0.9, -2.6
20220927-223219,  0.7, -2.1, 37.247101, 101.393928,   94.1,  0.9, -2.6
20220927-223219,  0.7, -2.1, 37.247101, 101.393927,   93.9,  0.9, -2.6
20220927-223219,  0.7, -2.2, 37.247101, 101.393927,   93.9,  0.9, -2.6
20220927-223219,  0.8, -2.2, 37.247101, 101.393926,   94.3,  0.9, -2.6
20220927-223219,  0.8, -2.3, 37.247101, 101.393926,   94.2,  0.9, -2.6
20220927-223219,  0.8, -2.3, 37.247101, 101.393925,   94.0,  0.9, -2.7
20220927-223219,  0.8, -2.4, 37.247102, 101.393925,   93.9,  0.9, -2.7
20220927-223219,  0.8, -2.4, 37.247102, 101.393924,   93.8,  0.9, -2.7
20220927-223219,  0.8, -2.5, 37.247102, 101.393924,   93.8,  0.9, -2.7
20220927-223219,  0.0,  0.0, 37.247094, 101.393946,   94.5,  0.2, -0.6
20220927-223219,  0.0, -0.0, 37.247094, 101.393946,   94.7,  0.2, -0.6
20220927-223219,  0.0, -0.0, 37.247094, 101.393946,   94.6,  0.2, -0.6
20220927-223219,  0.0, -0.0, 37.247094, 101.393946,   95.2,  0.2, -0.6
20220927-223219,  0.0, -0.0, 37.247094, 101.393946,   94.9,  0.2, -0.6
20220927-223219,  0.0, -0.1, 37.247094, 101.393945,   94.9,  0.2, -0.6
20220927-223219,  0.0, -0.1, 37.247094, 101.393945,   95.0,  0.2, -0.6
20220927-223219,  0.0, -0.1, 37.247095, 101.393945,   94.8,  0.2, -0.6
20220927-223219,  0.0, -0.1, 37.247095, 101.393945,   94.7,  0.2, -0.6
20220927-223219,  0.0, -0.1, 37.247095, 101.393945,   94.9,  0.2, -0.6
20220927-223219,  0.0, -0.1, 37.247095, 101.393945,   94.7,  0.2, -0.6
20220927-223219,  0.0, -0.1, 37.247095, 101.393945,   95.1,  0.2, -0.7
20220927-223219,  0.0, -0.1, 37.247095, 101.393945,   94.8,  0.2, -0.7
20220927-223219,  0.0, -0.2, 37.247095, 101.393945,   94.9,  0.2, -0.7
20220927-223219,  0.0, -0.2, 37.247095, 101.393944,   94.8,  0.2, -0.7
20220927-223219,  0.1, -0.2, 37.247095, 101.393944,   94.7,  0.2, -0.7
20220927-223219,  0.1, -0.2, 37.247095, 101.393944,   94.8,  0.2, -0.7
20220927-223219,  0.1, -0.2, 37.247095, 101.393944,   94.8,  0.2, -0.7
20220927-223219,  0.1, -0.2, 37.247095, 101.393944,   94.4,  0.2, -0.7
20220927-223219,  0.1, -0.2, 37.247095, 101.393944,   94.3,  0.2, -0.7
20220927-223219,  0.1, -0.3, 37.247095, 101.393944,   94.7,  0.2, -0.7
20220927-223219,  0.1, -0.3, 37.247095, 101.393944,   94.9,  0.2, -0.7
20220927-223219,  0.1, -0.3, 37.247095, 101.393943,   94.6,  0.2, -0.7
20220927-223219,  0.1, -0.3, 37.247095, 101.393943,   94.7,  0.2, -0.7
20220927-223219,  0.1, -0.3, 37.247095, 101.393943,   94.8,  0.2, -0.7
20220927-223219,  0.1, -0.3, 37.247095, 101.393943,   94.6,  0.2, -0.7
20220927-223219,  0.1, -0.3, 37.247095, 101.393943,   95.0,  0.2, -0.7
20220927-223219,  0.1, -0.4, 37.247095, 101.393943,   94.8,  0.2, -0.8
20220927-223219,  0.1, -0.4, 37.247095, 101.393943,   95.0,  0.2, -0.8
20220927-223219,  0.1, -0.4, 37.247095, 101.393943,   95.3,  0.2, -0.8
20220927-223219,  0.1, -0.4, 37.247095, 101.393942,   95.3,  0.2, -0.8
20220927-223219,  0.1, -0.4, 37.247095, 101.393942,   95.6,  0.2, -0.8
20220927-223220,  0.1, -0.4, 37.247095, 101.393942,   95.2,  0.2, -0.8
20220927-223220,  0.1, -0.4, 37.247095, 101.393942,   95.0,  0.2, -0.8
20220927-223220,  0.1, -0.5, 37.247095, 101.393942,   94.8,  0.2, -0.8
20220927-223220,  0.1, -0.5, 37.247095, 101.393942,   94.8,  0.2, -0.8
20220927-223220,  0.1, -0.5, 37.247095, 101.393942,   94.7,  0.2, -0.8
20220927-223220,  0.1, -0.5, 37.247095, 101.393942,   94.7,  0.2, -0.8
20220927-223220,  0.1, -0.5, 37.247095, 101.393941,   94.8,  0.2, -0.8
20220927-223220,  0.1, -0.5, 37.247095, 101.393941,   94.5,  0.2, -0.8
20220927-223220,  0.1, -0.5, 37.247095, 101.393941,   94.1,  0.2, -0.8
20220927-223220,  0.1, -0.6, 37.247096, 101.393941,   94.2,  0.2, -0.8
20220927-223220,  0.1, -0.6, 37.247096, 101.393941,   94.3,  0.2, -0.8
20220927-223220,  0.1, -0.6, 37.247096, 101.393941,   94.4,  0.2, -0.8
20220927-223220,  0.1, -0.6, 37.247096, 101.393940,   94.6,  0.2, -0.9
20220927-223220,  0.1, -0.6, 37.247096, 101.393940,   94.1,  0.2, -0.9
20220927-223220,  0.2, -0.6, 37.247096, 101.393940,   93.8,  0.2, -0.9
20220927-223220,  0.2, -0.7, 37.247096, 101.393940,   93.8,  0.2, -0.9
20220927-223220,  0.2, -0.7, 37.247096, 101.393940,   94.0,  0.2, -0.9
20220927-223220,  0.2, -0.7, 37.247096, 101.393940,   94.0,  0.2, -0.9
20220927-223220,  0.2, -0.7, 37.247096, 101.393940,   94.0,  0.2, -0.9
20220927-223220,  0.0,  0.0, 37.247094, 101.393946,   94.4,  0.0, -0.2
20220927-223220,  0.0, -0.0, 37.247094, 101.393946,   94.6,  0.0, -0.2
20220927-223220,  0.0, -0.0, 37.247094, 101.393946,   94.4,  0.0, -0.2
20220927-223220,  0.0, -0.0, 37.247094, 101.393946,   94.3,  0.0, -0.2
20220927-223220,  0.0, -0.0, 37.247094, 101.393946,   94.4,  0.0, -0.2
20220927-223220,  0.0, -0.0, 37.247094, 101.393946,   94.3,  0.0, -0.3
20220927-223220,  0.0, -0.0, 37.247094, 101.393946,   94.7,  0.0, -0.3
